finding_id,rule_id,rule_name,standard,risk_score,risk_priority,irap_stars,irap_label,gap_start_sec,gap_end_sec,gap_duration_sec,estimated_gap_meters,position_start_meters,position_end_meters,trigger_class,trigger_confidence,recommended_action,track_id,status,score_breakdown,ai_recommendation,snapshot_path,hospital_zone
F-AB739199,R-07,Street Light Spacing Violation,SASO 2927:2019 (mandatory since September 2020),50,HIGH,2,High risk road,19.78,37.52,17.74,196.9,328.73,525.63,street_light,0.7303,Install additional street light. Gap exceeds SASO 2927:2019 maximum 40m spacing for collector/arterial roads. Verify pole height and lux output meet ME-class illuminance requirements.,18.0,PENDING_REVIEW,"{'raw_score': 50.0, 'final_score': 50, 'risk_priority': 'HIGH', 'irap_stars': 2, 'irap_label': 'High risk road', 'base_score': 50, 'confidence_factor': 1.0, 'zone_multiplier': 1.0, 'compound_factor': 1.0, 'trigger_confidence': 1.0, 'violation_count_in_zone': 6, 'zone_context': 'general_road'}","The road inspection AI has identified a street light spacing violation, which poses a medium-level safety risk. Inadequate lighting can compromise visibility for drivers and pedestrians, increasing the likelihood of accidents, particularly during nighttime or adverse weather conditions. Reassess street light spacing and adjust to comply with SASO 2927:2019.",snapshots/F-609F7B75.jpg,City General Memorial
F-A10A1306,R-02,Dark Segment Near Emergency Access Zone,SASO 2927:2019 | MOMAH Emergency Access Road Lighting Standards,0,LOW,4,Low risk road,46.73,57.41,10.68,118.5,601.49,719.99,street_light,0.5324,Install compliant street lighting along the dark segment near emergency access zone per SASO 2927:2019 lux requirements.,20.0,PENDING_REVIEW,"{'raw_score': 0.0, 'final_score': 0, 'risk_priority': 'LOW', 'irap_stars': 4, 'irap_label': 'Low risk road', 'base_score': 0, 'confidence_factor': 1.0, 'zone_multiplier': 1.0, 'compound_factor': 1.0, 'trigger_confidence': 1.0, 'violation_count_in_zone': 3, 'zone_context': 'general_road'}",The AI has detected a dark road segment near an emergency access zone. This poses a significant risk as emergency vehicles and hospital visitors may face visibility challenges during night operations.,snapshots/F-46C993BE.jpg,City General Memorial
F-AF2C0EC4,R-07,Street Light Spacing Violation,SASO 2927:2019 (mandatory since September 2020),38,MEDIUM,3,Medium risk road,66.21,69.22,3.01,33.4,813.28,846.68,street_light,0.4769,Install additional street light. Gap exceeds SASO 2927:2019 maximum 40m spacing for collector/arterial roads. Verify pole height and lux output meet ME-class illuminance requirements.,14.0,PENDING_REVIEW,"{'raw_score': 38.0, 'final_score': 38, 'risk_priority': 'MEDIUM', 'irap_stars': 3, 'irap_label': 'Medium risk road', 'base_score': 38, 'confidence_factor': 1.0, 'zone_multiplier': 1.0, 'compound_factor': 1.0, 'trigger_confidence': 1.0, 'violation_count_in_zone': 6, 'zone_context': 'general_road'}","The road inspection AI has identified a street light spacing violation, which poses a medium-level safety risk. Inadequate lighting can compromise visibility for drivers and pedestrians, increasing the likelihood of accidents, particularly during nighttime or adverse weather conditions. Reassess street light spacing and adjust to comply with SASO 2927:2019.",snapshots/F-3538D458.jpg,City General Memorial
F-0708B23F,R-02,Dark Segment Near Emergency Access Zone,SASO 2927:2019 | MOMAH Emergency Access Road Lighting Standards,50,HIGH,2,High risk road,75.44,80.03,4.59,50.9,911.5,962.4,street_light,0.824,Install compliant street lighting along the dark segment near emergency access zone per SASO 2927:2019 lux requirements.,1.0,PENDING_REVIEW,"{'raw_score': 50.0, 'final_score': 50, 'risk_priority': 'HIGH', 'irap_stars': 2, 'irap_label': 'High risk road', 'base_score': 50, 'confidence_factor': 1.0, 'zone_multiplier': 1.0, 'compound_factor': 1.0, 'trigger_confidence': 1.0, 'violation_count_in_zone': 5, 'zone_context': 'general_road'}",The AI has detected a dark road segment near an emergency access zone. This poses a significant risk as emergency vehicles and hospital visitors may face visibility challenges during night operations.,snapshots/F-DE61C9C3.jpg,City General Memorial
F-B30503BC,R-07,Street Light Spacing Violation,SASO 2927:2019 (mandatory since September 2020),0,LOW,4,Low risk road,84.51,94.53,10.02,111.2,1065.24,1176.44,street_light,0.5285,Install additional street light. Gap exceeds SASO 2927:2019 maximum 40m spacing for collector/arterial roads. Verify pole height and lux output meet ME-class illuminance requirements.,2.0,PENDING_REVIEW,"{'raw_score': 0.0, 'final_score': 0, 'risk_priority': 'LOW', 'irap_stars': 4, 'irap_label': 'Low risk road', 'base_score': 0, 'confidence_factor': 1.0, 'zone_multiplier': 1.0, 'compound_factor': 1.0, 'trigger_confidence': 1.0, 'violation_count_in_zone': 2, 'zone_context': 'general_road'}","The road inspection AI has identified a street light spacing violation, which poses a medium-level safety risk. Inadequate lighting can compromise visibility for drivers and pedestrians, increasing the likelihood of accidents, particularly during nighttime or adverse weather conditions. Reassess street light spacing and adjust to comply with SASO 2927:2019.",snapshots/F-76D4F361.jpg,City General Memorial
F-2EEB9F5E,R-02,Dark Segment Near Emergency Access Zone,SASO 2927:2019 | MOMAH Emergency Access Road Lighting Standards,0,LOW,4,Low risk road,98.76,103.05,4.29,47.6,1289.25,1336.85,street_light,0.8035,Install compliant street lighting along the dark segment near emergency access zone per SASO 2927:2019 lux requirements.,18.0,CONFIRMED,"{'raw_score': 0.0, 'final_score': 0, 'risk_priority': 'LOW', 'irap_stars': 4, 'irap_label': 'Low risk road', 'base_score': 0, 'confidence_factor': 1.0, 'zone_multiplier': 1.0, 'compound_factor': 1.0, 'trigger_confidence': 1.0, 'violation_count_in_zone': 3, 'zone_context': 'general_road'}",The AI has detected a dark road segment near an emergency access zone. This poses a significant risk as emergency vehicles and hospital visitors may face visibility challenges during night operations.,snapshots/F-75A354AD.jpg,City General Memorial
F-822B2BF0,R-07,Street Light Spacing Violation,SASO 2927:2019 (mandatory since September 2020),0,LOW,4,Low risk road,112.43,114.38,1.95,21.6,1449.32,1470.92,street_light,0.5438,Install additional street light. Gap exceeds SASO 2927:2019 maximum 40m spacing for collector/arterial roads. Verify pole height and lux output meet ME-class illuminance requirements.,1.0,PENDING_REVIEW,"{'raw_score': 0.0, 'final_score': 0, 'risk_priority': 'LOW', 'irap_stars': 4, 'irap_label': 'Low risk road', 'base_score': 0, 'confidence_factor': 1.0, 'zone_multiplier': 1.0, 'compound_factor': 1.0, 'trigger_confidence': 1.0, 'violation_count_in_zone': 4, 'zone_context': 'general_road'}","The road inspection AI has identified a street light spacing violation, which poses a medium-level safety risk. Inadequate lighting can compromise visibility for drivers and pedestrians, increasing the likelihood of accidents, particularly during nighttime or adverse weather conditions. Reassess street light spacing and adjust to comply with SASO 2927:2019.",snapshots/F-78A4FD95.jpg,City General Memorial
F-811154C3,R-02,Dark Segment Near Emergency Access Zone,SASO 2927:2019 | MOMAH Emergency Access Road Lighting Standards,0,LOW,4,Low risk road,124.65,135.02,10.37,115.1,1563.34,1678.44,street_light,0.5914,Install compliant street lighting along the dark segment near emergency access zone per SASO 2927:2019 lux requirements.,4.0,CONFIRMED,"{'raw_score': 0.0, 'final_score': 0, 'risk_priority': 'LOW', 'irap_stars': 4, 'irap_label': 'Low risk road', 'base_score': 0, 'confidence_factor': 1.0, 'zone_multiplier': 1.0, 'compound_factor': 1.0, 'trigger_confidence': 1.0, 'violation_count_in_zone': 6, 'zone_context': 'general_road'}",The AI has detected a dark road segment near an emergency access zone. This poses a significant risk as emergency vehicles and hospital visitors may face visibility challenges during night operations.,snapshots/F-E4A0CC9C.jpg,City General Memorial
F-0A2E4B2E,R-07,Street Light Spacing Violation,SASO 2927:2019 (mandatory since September 2020),50,HIGH,2,High risk road,146.3,155.66,9.36,103.9,1759.26,1863.16,street_light,0.8715,Install additional street light. Gap exceeds SASO 2927:2019 maximum 40m spacing for collector/arterial roads. Verify pole height and lux output meet ME-class illuminance requirements.,8.0,PENDING_REVIEW,"{'raw_score': 50.0, 'final_score': 50, 'risk_priority': 'HIGH', 'irap_stars': 2, 'irap_label': 'High risk road', 'base_score': 50, 'confidence_factor': 1.0, 'zone_multiplier': 1.0, 'compound_factor': 1.0, 'trigger_confidence': 1.0, 'violation_count_in_zone': 2, 'zone_context': 'general_road'}","The road inspection AI has identified a street light spacing violation, which poses a medium-level safety risk. Inadequate lighting can compromise visibility for drivers and pedestrians, increasing the likelihood of accidents, particularly during nighttime or adverse weather conditions. Reassess street light spacing and adjust to comply with SASO 2927:2019.",snapshots/F-714674E1.jpg,City General Memorial
F-B5AA33AA,R-02,Dark Segment Near Emergency Access Zone,SASO 2927:2019 | MOMAH Emergency Access Road Lighting Standards,50,HIGH,2,High risk road,162.09,176.46,14.37,159.5,1924.42,2083.92,street_light,0.72,Install compliant street lighting along the dark segment near emergency access zone per SASO 2927:2019 lux requirements.,18.0,PENDING_REVIEW,"{'raw_score': 50.0, 'final_score': 50, 'risk_priority': 'HIGH', 'irap_stars': 2, 'irap_label': 'High risk road', 'base_score': 50, 'confidence_factor': 1.0, 'zone_multiplier': 1.0, 'compound_factor': 1.0, 'trigger_confidence': 1.0, 'violation_count_in_zone': 6, 'zone_context': 'general_road'}",The AI has detected a dark road segment near an emergency access zone. This poses a significant risk as emergency vehicles and hospital visitors may face visibility challenges during night operations.,snapshots/F-19A6A14E.jpg,City General Memorial
F-43B78016,R-07,Street Light Spacing Violation,SASO 2927:2019 (mandatory since September 2020),0,LOW,4,Low risk road,185.34,196.89,11.55,128.2,2124.6,2252.8,street_light,0.5075,Install additional street light. Gap exceeds SASO 2927:2019 maximum 40m spacing for collector/arterial roads. Verify pole height and lux output meet ME-class illuminance requirements.,12.0,REJECTED,"{'raw_score': 0.0, 'final_score': 0, 'risk_priority': 'LOW', 'irap_stars': 4, 'irap_label': 'Low risk road', 'base_score': 0, 'confidence_factor': 1.0, 'zone_multiplier': 1.0, 'compound_factor': 1.0, 'trigger_confidence': 1.0, 'violation_count_in_zone': 4, 'zone_context': 'general_road'}","The road inspection AI has identified a street light spacing violation, which poses a medium-level safety risk. Inadequate lighting can compromise visibility for drivers and pedestrians, increasing the likelihood of accidents, particularly during nighttime or adverse weather conditions. Reassess street light spacing and adjust to comply with SASO 2927:2019.",snapshots/F-22FA2129.jpg,City General Memorial
F-CBBF3163,R-02,Dark Segment Near Emergency Access Zone,SASO 2927:2019 | MOMAH Emergency Access Road Lighting Standards,0,LOW,4,Low risk road,204.42,215.21,10.79,119.8,2303.88,2423.68,street_light,0.4735,Install compliant street lighting along the dark segment near emergency access zone per SASO 2927:2019 lux requirements.,1.0,CONFIRMED,"{'raw_score': 0.0, 'final_score': 0, 'risk_priority': 'LOW', 'irap_stars': 4, 'irap_label': 'Low risk road', 'base_score': 0, 'confidence_factor': 1.0, 'zone_multiplier': 1.0, 'compound_factor': 1.0, 'trigger_confidence': 1.0, 'violation_count_in_zone': 4, 'zone_context': 'general_road'}",The AI has detected a dark road segment near an emergency access zone. This poses a significant risk as emergency vehicles and hospital visitors may face visibility challenges during night operations.,snapshots/F-919F0B0F.jpg,City General Memorial
